date,strategy,ticker,weight,predicted_return_21d,actual_future_return_21d,strategy_note
2024-08-30,spo_plus,VNQ,0.0,-0.04156342148780823,0.02601853385567665,PyEPO SPO+ loss with MaxReturn optimizer
2024-08-30,spo_plus,DBC,0.0,-0.3716130256652832,0.02487563155591488,PyEPO SPO+ loss with MaxReturn optimizer
2024-08-30,spo_plus_fee,SPY,6.350022733651642e-15,-1.3980146646499634,0.011857932433485985,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-08-30,spo_plus_fee,QQQ,0.9999999999999194,2.131303071975708,0.011918183416128159,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-08-30,spo_plus_fee,TLT,5.994345170759982e-14,-1.087112307548523,0.027358684688806534,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-08-30,spo_plus_fee,GLD,1.1922836445610814e-14,0.43056732416152954,0.06191364675760269,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-08-30,spo_plus_fee,VNQ,2.492879630201081e-15,-0.04156342148780823,0.02601853385567665,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-08-30,spo_plus_fee,DBC,0.0,-0.3716130256652832,0.02487563155591488,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-08-30,spo_plus_turnover_l2,SPY,0.0,-1.3980146646499634,0.011857932433485985,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-08-30,spo_plus_turnover_l2,QQQ,0.9999999999999957,2.131303071975708,0.011918183416128159,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-08-30,spo_plus_turnover_l2,TLT,0.0,-1.087112307548523,0.027358684688806534,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-08-30,spo_plus_turnover_l2,GLD,0.0,0.43056732416152954,0.06191364675760269,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-08-30,spo_plus_turnover_l2,VNQ,0.0,-0.04156342148780823,0.02601853385567665,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-08-30,spo_plus_turnover_l2,DBC,4.3853809472693494e-15,-0.3716130256652832,0.02487563155591488,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-08-30,equal_weight_6etf,SPY,0.16666666666666666,,0.011857932433485985,benchmark
2024-08-30,equal_weight_6etf,QQQ,0.16666666666666666,,0.011918183416128159,benchmark
2024-08-30,equal_weight_6etf,TLT,0.16666666666666666,,0.027358684688806534,benchmark
2024-08-30,equal_weight_6etf,GLD,0.16666666666666666,,0.06191364675760269,benchmark
2024-08-30,equal_weight_6etf,VNQ,0.16666666666666666,,0.02601853385567665,benchmark
2024-08-30,equal_weight_6etf,DBC,0.16666666666666666,,0.02487563155591488,benchmark
2024-08-30,spy_buy_hold,SPY,1.0,,0.011857932433485985,benchmark
2024-08-30,spy_buy_hold,QQQ,0.0,,0.011918183416128159,benchmark
2024-08-30,spy_buy_hold,TLT,0.0,,0.027358684688806534,benchmark
2024-08-30,spy_buy_hold,GLD,0.0,,0.06191364675760269,benchmark
2024-08-30,spy_buy_hold,VNQ,0.0,,0.02601853385567665,benchmark
2024-08-30,spy_buy_hold,DBC,0.0,,0.02487563155591488,benchmark
2024-09-30,pto_markowitz,SPY,7.801340026884838e-16,0.007337313611060381,0.01396060548722744,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-09-30,pto_markowitz,QQQ,0.526724520848045,0.043269336223602295,0.024770978838205338,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-09-30,pto_markowitz,TLT,0.4732754791519534,0.009250292554497719,-0.05884414538741112,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-09-30,pto_markowitz,GLD,2.862997508419418e-16,0.0012330920435488224,0.053608156740665436,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-09-30,pto_markowitz,VNQ,6.467450855943058e-16,-0.028454715386033058,-0.02124825119972229,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-09-30,pto_markowitz,DBC,0.0,-0.012503987178206444,-0.0049393633380532265,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-09-30,spo_plus,SPY,0.0,-0.5492516756057739,0.01396060548722744,PyEPO SPO+ loss with MaxReturn optimizer
2024-09-30,spo_plus,QQQ,1.0,2.4398140907287598,0.024770978838205338,PyEPO SPO+ loss with MaxReturn optimizer
2024-09-30,spo_plus,TLT,0.0,-2.8142004013061523,-0.05884414538741112,PyEPO SPO+ loss with MaxReturn optimizer
2024-09-30,spo_plus,GLD,0.0,0.8326977491378784,0.053608156740665436,PyEPO SPO+ loss with MaxReturn optimizer
2024-09-30,spo_plus,VNQ,0.0,0.26364409923553467,-0.02124825119972229,PyEPO SPO+ loss with MaxReturn optimizer
2024-09-30,spo_plus,DBC,0.0,-0.224117249250412,-0.0049393633380532265,PyEPO SPO+ loss with MaxReturn optimizer
2024-09-30,spo_plus_fee,SPY,6.350022733651642e-15,-0.5492516756057739,0.01396060548722744,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-09-30,spo_plus_fee,QQQ,0.9999999999999194,2.4398140907287598,0.024770978838205338,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-09-30,spo_plus_fee,TLT,5.994345170759982e-14,-2.8142004013061523,-0.05884414538741112,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-09-30,spo_plus_fee,GLD,1.1922836445610814e-14,0.8326977491378784,0.053608156740665436,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-09-30,spo_plus_fee,VNQ,2.492879630201081e-15,0.26364409923553467,-0.02124825119972229,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-09-30,spo_plus_fee,DBC,0.0,-0.224117249250412,-0.0049393633380532265,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-09-30,spo_plus_turnover_l2,SPY,0.0,-0.5492516756057739,0.01396060548722744,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-09-30,spo_plus_turnover_l2,QQQ,0.9999999999999957,2.4398140907287598,0.024770978838205338,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-09-30,spo_plus_turnover_l2,TLT,0.0,-2.8142004013061523,-0.05884414538741112,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-09-30,spo_plus_turnover_l2,GLD,0.0,0.8326977491378784,0.053608156740665436,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-09-30,spo_plus_turnover_l2,VNQ,0.0,0.26364409923553467,-0.02124825119972229,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-09-30,spo_plus_turnover_l2,DBC,4.3853809472693494e-15,-0.224117249250412,-0.0049393633380532265,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-09-30,equal_weight_6etf,SPY,0.16666666666666666,,0.01396060548722744,benchmark
2024-09-30,equal_weight_6etf,QQQ,0.16666666666666666,,0.024770978838205338,benchmark
2024-09-30,equal_weight_6etf,TLT,0.16666666666666666,,-0.05884414538741112,benchmark
2024-09-30,equal_weight_6etf,GLD,0.16666666666666666,,0.053608156740665436,benchmark
2024-09-30,equal_weight_6etf,VNQ,0.16666666666666666,,-0.02124825119972229,benchmark
2024-09-30,equal_weight_6etf,DBC,0.16666666666666666,,-0.0049393633380532265,benchmark
2024-09-30,spy_buy_hold,SPY,1.0,,0.01396060548722744,benchmark
2024-09-30,spy_buy_hold,QQQ,0.0,,0.024770978838205338,benchmark
2024-09-30,spy_buy_hold,TLT,0.0,,-0.05884414538741112,benchmark
2024-09-30,spy_buy_hold,GLD,0.0,,0.053608156740665436,benchmark
2024-09-30,spy_buy_hold,VNQ,0.0,,-0.02124825119972229,benchmark
2024-09-30,spy_buy_hold,DBC,0.0,,-0.0049393633380532265,benchmark
2024-10-31,pto_markowitz,SPY,0.0,-0.012951976619660854,0.06153283268213272,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-10-31,pto_markowitz,QQQ,5.551115123125762e-17,-0.022694414481520653,0.06497865915298462,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-10-31,pto_markowitz,TLT,0.0,-0.02880847081542015,0.02232239954173565,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-10-31,pto_markowitz,GLD,3.71924713249426e-15,0.005779387429356575,-0.0397222675383091,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-10-31,pto_markowitz,VNQ,0.0,-0.03188338503241539,0.027403000742197037,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-10-31,pto_markowitz,DBC,0.9999999999999962,0.018632860854268074,-0.02700314112007618,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-10-31,spo_plus,SPY,0.0,0.14648720622062683,0.06153283268213272,PyEPO SPO+ loss with MaxReturn optimizer
2024-10-31,spo_plus,QQQ,0.0,-0.08300855755805969,0.06497865915298462,PyEPO SPO+ loss with MaxReturn optimizer
2024-10-31,spo_plus,TLT,0.0,0.4627729058265686,0.02232239954173565,PyEPO SPO+ loss with MaxReturn optimizer
2024-10-31,spo_plus,GLD,1.0,1.7251554727554321,-0.0397222675383091,PyEPO SPO+ loss with MaxReturn optimizer
2024-10-31,spo_plus,VNQ,0.0,-1.4705801010131836,0.027403000742197037,PyEPO SPO+ loss with MaxReturn optimizer
2024-10-31,spo_plus,DBC,0.0,-0.37834852933883667,-0.02700314112007618,PyEPO SPO+ loss with MaxReturn optimizer
2024-10-31,spo_plus_fee,SPY,2.8666192256442445e-16,0.14648720622062683,0.06153283268213272,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-10-31,spo_plus_fee,QQQ,6.411537967210279e-15,-0.08300855755805969,0.06497865915298462,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-10-31,spo_plus_fee,TLT,2.8756675488183534e-16,0.4627729058265686,0.02232239954173565,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-10-31,spo_plus_fee,GLD,0.9999999999999891,1.7251554727554321,-0.0397222675383091,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-10-31,spo_plus_fee,VNQ,2.9477540147578953e-15,-1.4705801010131836,0.027403000742197037,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-10-31,spo_plus_fee,DBC,9.242063187764615e-16,-0.37834852933883667,-0.02700314112007618,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-10-31,spo_plus_turnover_l2,SPY,0.0,0.14648720622062683,0.06153283268213272,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-10-31,spo_plus_turnover_l2,QQQ,0.0,-0.08300855755805969,0.06497865915298462,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-10-31,spo_plus_turnover_l2,TLT,1.626988882644317e-15,0.4627729058265686,0.02232239954173565,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-10-31,spo_plus_turnover_l2,GLD,0.9999999999999984,1.7251554727554321,-0.0397222675383091,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-10-31,spo_plus_turnover_l2,VNQ,0.0,-1.4705801010131836,0.027403000742197037,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-10-31,spo_plus_turnover_l2,DBC,0.0,-0.37834852933883667,-0.02700314112007618,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-10-31,equal_weight_6etf,SPY,0.16666666666666666,,0.06153283268213272,benchmark
2024-10-31,equal_weight_6etf,QQQ,0.16666666666666666,,0.06497865915298462,benchmark
2024-10-31,equal_weight_6etf,TLT,0.16666666666666666,,0.02232239954173565,benchmark
2024-10-31,equal_weight_6etf,GLD,0.16666666666666666,,-0.0397222675383091,benchmark
2024-10-31,equal_weight_6etf,VNQ,0.16666666666666666,,0.027403000742197037,benchmark
2024-10-31,equal_weight_6etf,DBC,0.16666666666666666,,-0.02700314112007618,benchmark
2024-10-31,spy_buy_hold,SPY,1.0,,0.06153283268213272,benchmark
2024-10-31,spy_buy_hold,QQQ,0.0,,0.06497865915298462,benchmark
2024-10-31,spy_buy_hold,TLT,0.0,,0.02232239954173565,benchmark
2024-10-31,spy_buy_hold,GLD,0.0,,-0.0397222675383091,benchmark
2024-10-31,spy_buy_hold,VNQ,0.0,,0.027403000742197037,benchmark
2024-10-31,spy_buy_hold,DBC,0.0,,-0.02700314112007618,benchmark
2024-11-29,pto_markowitz,SPY,0.0,-0.0014401471707969904,-0.024060212075710297,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-11-29,pto_markowitz,QQQ,0.5788133472902325,0.00804094411432743,0.004540340043604374,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-11-29,pto_markowitz,TLT,9.04446667255506e-17,-0.014109998010098934,-0.0638098195195198,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-11-29,pto_markowitz,GLD,2.601927400603941e-17,0.0009047075873240829,-0.01408848725259304,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-11-29,pto_markowitz,VNQ,0.21064211255909826,0.002208643825724721,-0.08372195810079575,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-11-29,pto_markowitz,DBC,0.2105445401506692,0.0034759091213345528,0.017227284610271454,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-11-29,spo_plus,SPY,0.0,-0.839266836643219,-0.024060212075710297,PyEPO SPO+ loss with MaxReturn optimizer
2024-11-29,spo_plus,QQQ,0.0,-0.2596803605556488,0.004540340043604374,PyEPO SPO+ loss with MaxReturn optimizer
2024-11-29,spo_plus,TLT,1.0,0.8309840559959412,-0.0638098195195198,PyEPO SPO+ loss with MaxReturn optimizer
2024-11-29,spo_plus,GLD,0.0,0.38486331701278687,-0.01408848725259304,PyEPO SPO+ loss with MaxReturn optimizer
2024-11-29,spo_plus,VNQ,0.0,-0.2015213817358017,-0.08372195810079575,PyEPO SPO+ loss with MaxReturn optimizer
2024-11-29,spo_plus,DBC,0.0,-0.1955767273902893,0.017227284610271454,PyEPO SPO+ loss with MaxReturn optimizer
2024-11-29,spo_plus_fee,SPY,0.0,-0.839266836643219,-0.024060212075710297,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-11-29,spo_plus_fee,QQQ,0.0,-0.2596803605556488,0.004540340043604374,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-11-29,spo_plus_fee,TLT,0.9999999999999994,0.8309840559959412,-0.0638098195195198,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-11-29,spo_plus_fee,GLD,0.0,0.38486331701278687,-0.01408848725259304,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-11-29,spo_plus_fee,VNQ,3.945361217928713e-16,-0.2015213817358017,-0.08372195810079575,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-11-29,spo_plus_fee,DBC,3.187116799870992e-16,-0.1955767273902893,0.017227284610271454,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-11-29,spo_plus_turnover_l2,SPY,0.0,-0.839266836643219,-0.024060212075710297,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-11-29,spo_plus_turnover_l2,QQQ,0.0,-0.2596803605556488,0.004540340043604374,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-11-29,spo_plus_turnover_l2,TLT,1.626988882644317e-15,0.8309840559959412,-0.0638098195195198,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-11-29,spo_plus_turnover_l2,GLD,0.9999999999999984,0.38486331701278687,-0.01408848725259304,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-11-29,spo_plus_turnover_l2,VNQ,0.0,-0.2015213817358017,-0.08372195810079575,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-11-29,spo_plus_turnover_l2,DBC,0.0,-0.1955767273902893,0.017227284610271454,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-11-29,equal_weight_6etf,SPY,0.16666666666666666,,-0.024060212075710297,benchmark
2024-11-29,equal_weight_6etf,QQQ,0.16666666666666666,,0.004540340043604374,benchmark
2024-11-29,equal_weight_6etf,TLT,0.16666666666666666,,-0.0638098195195198,benchmark
2024-11-29,equal_weight_6etf,GLD,0.16666666666666666,,-0.01408848725259304,benchmark
2024-11-29,equal_weight_6etf,VNQ,0.16666666666666666,,-0.08372195810079575,benchmark
2024-11-29,equal_weight_6etf,DBC,0.16666666666666666,,0.017227284610271454,benchmark
2024-11-29,spy_buy_hold,SPY,1.0,,-0.024060212075710297,benchmark
2024-11-29,spy_buy_hold,QQQ,0.0,,0.004540340043604374,benchmark
2024-11-29,spy_buy_hold,TLT,0.0,,-0.0638098195195198,benchmark
2024-11-29,spy_buy_hold,GLD,0.0,,-0.01408848725259304,benchmark
2024-11-29,spy_buy_hold,VNQ,0.0,,-0.08372195810079575,benchmark
2024-11-29,spy_buy_hold,DBC,0.0,,0.017227284610271454,benchmark
2024-12-31,pto_markowitz,SPY,6.959473098444645e-17,0.008860629983246326,0.019946156069636345,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-12-31,pto_markowitz,QQQ,0.0,-0.002659649820998311,0.013457692228257656,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-12-31,pto_markowitz,TLT,6.198230628888228e-16,-0.014700827188789845,0.013106005266308784,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-12-31,pto_markowitz,GLD,0.0,-0.0036244995426386595,0.07355551421642303,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-12-31,pto_markowitz,VNQ,0.8153491689201567,0.031183544546365738,0.014369232580065727,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-12-31,pto_markowitz,DBC,0.18465083107984268,0.007101132068783045,0.03554724156856537,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-12-31,spo_plus,SPY,0.0,0.4758758842945099,0.019946156069636345,PyEPO SPO+ loss with MaxReturn optimizer
2024-12-31,spo_plus,QQQ,0.0,-1.2302006483078003,0.013457692228257656,PyEPO SPO+ loss with MaxReturn optimizer
2024-12-31,spo_plus,TLT,0.0,-0.3823530673980713,0.013106005266308784,PyEPO SPO+ loss with MaxReturn optimizer
2024-12-31,spo_plus,GLD,0.0,0.13132981956005096,0.07355551421642303,PyEPO SPO+ loss with MaxReturn optimizer
2024-12-31,spo_plus,VNQ,0.0,-0.6149064302444458,0.014369232580065727,PyEPO SPO+ loss with MaxReturn optimizer
2024-12-31,spo_plus,DBC,1.0,1.4357538223266602,0.03554724156856537,PyEPO SPO+ loss with MaxReturn optimizer
2024-12-31,spo_plus_fee,SPY,0.0,0.4758758842945099,0.019946156069636345,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-12-31,spo_plus_fee,QQQ,0.0,-1.2302006483078003,0.013457692228257656,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-12-31,spo_plus_fee,TLT,0.0,-0.3823530673980713,0.013106005266308784,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-12-31,spo_plus_fee,GLD,5.934830837407048e-16,0.13132981956005096,0.07355551421642303,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-12-31,spo_plus_fee,VNQ,0.0,-0.6149064302444458,0.014369232580065727,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-12-31,spo_plus_fee,DBC,0.9999999999999993,1.4357538223266602,0.03554724156856537,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-12-31,spo_plus_turnover_l2,SPY,0.0,0.4758758842945099,0.019946156069636345,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-12-31,spo_plus_turnover_l2,QQQ,7.080011566935118e-16,-1.2302006483078003,0.013457692228257656,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-12-31,spo_plus_turnover_l2,TLT,0.0,-0.3823530673980713,0.013106005266308784,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-12-31,spo_plus_turnover_l2,GLD,1.7763568394002461e-15,0.13132981956005096,0.07355551421642303,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-12-31,spo_plus_turnover_l2,VNQ,0.0,-0.6149064302444458,0.014369232580065727,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-12-31,spo_plus_turnover_l2,DBC,0.9999999999999976,1.4357538223266602,0.03554724156856537,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-12-31,equal_weight_6etf,SPY,0.16666666666666666,,0.019946156069636345,benchmark
2024-12-31,equal_weight_6etf,QQQ,0.16666666666666666,,0.013457692228257656,benchmark
2024-12-31,equal_weight_6etf,TLT,0.16666666666666666,,0.013106005266308784,benchmark
2024-12-31,equal_weight_6etf,GLD,0.16666666666666666,,0.07355551421642303,benchmark
2024-12-31,equal_weight_6etf,VNQ,0.16666666666666666,,0.014369232580065727,benchmark
2024-12-31,equal_weight_6etf,DBC,0.16666666666666666,,0.03554724156856537,benchmark
2024-12-31,spy_buy_hold,SPY,1.0,,0.019946156069636345,benchmark
2024-12-31,spy_buy_hold,QQQ,0.0,,0.013457692228257656,benchmark
2024-12-31,spy_buy_hold,TLT,0.0,,0.013106005266308784,benchmark
2024-12-31,spy_buy_hold,GLD,0.0,,0.07355551421642303,benchmark
2024-12-31,spy_buy_hold,VNQ,0.0,,0.014369232580065727,benchmark
2024-12-31,spy_buy_hold,DBC,0.0,,0.03554724156856537,benchmark
2025-01-31,pto_markowitz,SPY,0.999999999999993,0.03346820920705795,-0.04147406667470932,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-01-31,pto_markowitz,QQQ,8.326672684688667e-16,-0.008169357664883137,-0.051197610795497894,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-01-31,pto_markowitz,TLT,3.691491556878642e-15,-0.023074135184288025,0.04882659390568733,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-01-31,pto_markowitz,GLD,2.1371793224034244e-15,-0.021966274827718735,0.04060953110456467,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-01-31,pto_markowitz,VNQ,0.0,0.015230527147650719,0.02981778234243393,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-01-31,pto_markowitz,DBC,4.440892098500622e-16,-0.00883287563920021,-0.0018206032691523433,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-01-31,spo_plus,SPY,0.0,0.5966335535049438,-0.04147406667470932,PyEPO SPO+ loss with MaxReturn optimizer
2025-01-31,spo_plus,QQQ,0.0,0.3754524290561676,-0.051197610795497894,PyEPO SPO+ loss with MaxReturn optimizer
2025-01-31,spo_plus,TLT,0.0,-0.34083443880081177,0.04882659390568733,PyEPO SPO+ loss with MaxReturn optimizer
2025-01-31,spo_plus,GLD,0.0,-0.869181215763092,0.04060953110456467,PyEPO SPO+ loss with MaxReturn optimizer
2025-01-31,spo_plus,VNQ,0.0,0.03951957821846008,0.02981778234243393,PyEPO SPO+ loss with MaxReturn optimizer
2025-01-31,spo_plus,DBC,1.0,0.7594495415687561,-0.0018206032691523433,PyEPO SPO+ loss with MaxReturn optimizer
2025-01-31,spo_plus_fee,SPY,0.0,0.5966335535049438,-0.04147406667470932,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2025-01-31,spo_plus_fee,QQQ,0.0,0.3754524290561676,-0.051197610795497894,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2025-01-31,spo_plus_fee,TLT,0.0,-0.34083443880081177,0.04882659390568733,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2025-01-31,spo_plus_fee,GLD,5.934830837407049e-16,-0.869181215763092,0.04060953110456467,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2025-01-31,spo_plus_fee,VNQ,0.0,0.03951957821846008,0.02981778234243393,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2025-01-31,spo_plus_fee,DBC,0.9999999999999994,0.7594495415687561,-0.0018206032691523433,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2025-01-31,spo_plus_turnover_l2,SPY,0.0,0.5966335535049438,-0.04147406667470932,PyEPO SPO+ loss with turnover and L2 weight regularization
2025-01-31,spo_plus_turnover_l2,QQQ,7.080011566935118e-16,0.3754524290561676,-0.051197610795497894,PyEPO SPO+ loss with turnover and L2 weight regularization
2025-01-31,spo_plus_turnover_l2,TLT,0.0,-0.34083443880081177,0.04882659390568733,PyEPO SPO+ loss with turnover and L2 weight regularization
2025-01-31,spo_plus_turnover_l2,GLD,1.7763568394002461e-15,-0.869181215763092,0.04060953110456467,PyEPO SPO+ loss with turnover and L2 weight regularization
2025-01-31,spo_plus_turnover_l2,VNQ,0.0,0.03951957821846008,0.02981778234243393,PyEPO SPO+ loss with turnover and L2 weight regularization
2025-01-31,spo_plus_turnover_l2,DBC,0.9999999999999976,0.7594495415687561,-0.0018206032691523433,PyEPO SPO+ loss with turnover and L2 weight regularization
2025-01-31,equal_weight_6etf,SPY,0.16666666666666666,,-0.04147406667470932,benchmark
2025-01-31,equal_weight_6etf,QQQ,0.16666666666666666,,-0.051197610795497894,benchmark
2025-01-31,equal_weight_6etf,TLT,0.16666666666666666,,0.04882659390568733,benchmark
2025-01-31,equal_weight_6etf,GLD,0.16666666666666666,,0.04060953110456467,benchmark
2025-01-31,equal_weight_6etf,VNQ,0.16666666666666666,,0.02981778234243393,benchmark
2025-01-31,equal_weight_6etf,DBC,0.16666666666666666,,-0.0018206032691523433,benchmark
2025-01-31,spy_buy_hold,SPY,1.0,,-0.04147406667470932,benchmark
2025-01-31,spy_buy_hold,QQQ,0.0,,-0.051197610795497894,benchmark
2025-01-31,spy_buy_hold,TLT,0.0,,0.04882659390568733,benchmark
2025-01-31,spy_buy_hold,GLD,0.0,,0.04060953110456467,benchmark
2025-01-31,spy_buy_hold,VNQ,0.0,,0.02981778234243393,benchmark
2025-01-31,spy_buy_hold,DBC,0.0,,-0.0018206032691523433,benchmark
2025-02-28,pto_markowitz,SPY,1.2629475930189582e-16,0.027817416936159134,-0.05571911484003067,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-02-28,pto_markowitz,QQQ,0.6998933294218739,0.0587160587310791,-0.0758618637919426,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-02-28,pto_markowitz,TLT,0.0,0.0006072368123568594,-0.012046732939779758,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-02-28,pto_markowitz,GLD,0.3001066705781258,0.0246858149766922,0.09446585923433304,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-02-28,pto_markowitz,VNQ,1.5865192078604827e-16,-0.0013751263031736016,-0.02587789297103882,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-02-28,pto_markowitz,DBC,0.0,0.003385082818567753,0.02272731438279152,PtO Ridge prediction with Markowitz max-Sharpe optimization
2025-02-28,spo_plus,SPY,0.0,0.7051877975463867,-0.05571911484003067,PyEPO SPO+ loss with MaxReturn optimizer
2025-02-28,spo_plus,QQQ,0.0,-0.4381934702396393,-0.0758618637919426,PyEPO SPO+ loss with MaxReturn optimizer
2025-02-28,spo_plus,TLT,1.0,1.0785484313964844,-0.012046732939779758,PyEPO SPO+ loss with MaxReturn optimizer
2025-02-28,spo_plus,GLD,0.0,-0.0779961496591568,0.09446585923433304,PyEPO SPO+ loss with MaxReturn optimizer
2025-02-28,spo_plus,VNQ,0.0,-1.0603017807006836,-0.02587789297103882,PyEPO SPO+ loss with MaxReturn optimizer
2025-02-28,spo_plus,DBC,0.0,-0.13394084572792053,0.02272731438279152,PyEPO SPO+ loss with MaxReturn optimizer
2025-02-28,spo_plus_fee,SPY,2.1926904736346838e-15,0.7051877975463867,-0.05571911484003067,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2025-02-28,spo_plus_fee,QQQ,0.0,-0.4381934702396393,-0.0758618637919426,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2025-02-28,spo_plus_fee,TLT,0.9999999999999849,1.0785484313964844,-0.012046732939779758,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
