,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2022-03-04,23.50242805480957,183.67999267578125,328.4881591796875,407.6845703125,119.83468627929688,88.9779052734375,27.010000228881836,183.67999267578125,337.29998779296875,432.1700134277344,140.24000549316406,105.23999786376953,27.18000030517578,183.97999572753906,341.30999755859375,433.3699951171875,140.82000732421875,105.33999633789062,26.350000381469727,181.36000061035156,334.9200134277344,427.8800048828125,139.30999755859375,103.58000183105469,26.6299991607666,182.11000061035156,339.8399963378906,431.75,140.36000061035156,103.8499984741211,17301000,22390100,76936300,113978200,25853100,6438500
2022-03-07,24.01580810546875,186.41000366210938,316.37310791015625,395.6663513183594,118.92036437988281,87.21930694580078,27.600000381469727,186.41000366210938,324.8599853515625,419.42999267578125,139.1699981689453,103.16000366210938,27.780000686645508,186.63999938964844,338.4800109863281,432.29998779296875,140.63999938964844,105.26000213623047,27.06999969482422,184.22000122070312,324.6499938964844,419.3599853515625,138.77000427246094,103.11000061035156,27.25,184.4499969482422,337.2900085449219,431.54998779296875,139.1199951171875,105.01000213623047,18127300,27951800,89933800,137896600,23710900,6506200
2022-03-08,24.424772262573242,191.50999450683594,314.902587890625,392.6666564941406,117.72402954101562,86.79659271240234,28.06999969482422,191.50999450683594,323.3500061035156,416.25,137.77000427246094,102.66000366210938,28.40999984741211,193.3000030517578,333.2099914550781,427.2099914550781,138.25,104.5,27.149999618530273,188.25999450683594,319.94000244140625,415.1199951171875,137.25,102.30999755859375,28.079999923706055,188.35000610351562,324.04998779296875,419.6199951171875,137.50999450683594,103.11000061035156,19913800,47347700,116153900,164772700,28331300,7090600
2022-03-09,22.484363555908203,185.82000732421875,326.2384033203125,403.1943054199219,116.57054138183594,88.1324234008789,25.84000015258789,185.82000732421875,334.989990234375,427.4100036621094,136.4199981689453,104.23999786376953,26.860000610351562,187.22999572753906,336.3800048828125,429.510009765625,137.33999633789062,105.27999877929688,24.799999237060547,184.75999450683594,329.0899963378906,422.82000732421875,136.1300048828125,104.06999969482422,26.75,186.0399932861328,331.75,425.1400146484375,137.07000732421875,104.38999938964844,16680700,26839700,64723400,116990800,18819200,5785900
2022-03-10,22.21462059020996,186.39999389648438,322.61566162109375,401.3736267089844,114.89568328857422,88.35224914550781,25.530000686645508,186.39999389648438,331.2699890136719,425.4800109863281,134.4600067138672,104.5,26.360000610351562,187.3800048828125,332.510009765625,426.42999267578125,135.1699981689453,104.75,25.360000610351562,184.99000549316406,326.7099914550781,420.44000244140625,133.72000122070312,102.86000061035156,26.299999237060547,186.8800048828125,330.82000732421875,422.5199890136719,134.8300018310547,103.13999938964844,8655500,18455200,69362700,93972700,26868900,4034900
2022-03-11,22.597482681274414,185.08999633789062,315.9251708984375,396.2701416015625,115.28018951416016,87.65050506591797,25.969999313354492,185.08999633789062,324.3999938964844,420.07000732421875,134.91000366210938,103.66999816894531,26.1299991607666,185.77999877929688,334.6400146484375,428.7699890136719,135.4499969482422,105.79000091552734,25.610000610351562,183.44000244140625,323.8999938964844,419.5299987792969,134.2100067138672,103.5999984741211,25.729999542236328,183.74000549316406,334.32000732421875,428.1199951171875,134.3300018310547,105.30000305175781,7746400,14824700,66228400,95636300,15583800,5381600
2022-03-14,21.936176300048828,182.3000030517578,309.8579406738281,393.37408447265625,112.58853149414062,86.96566009521484,25.209999084472656,182.3000030517578,318.1700134277344,417.0,131.75999450683594,102.86000061035156,25.530000686645508,183.2899932861328,326.5899963378906,424.54998779296875,132.88999938964844,104.44000244140625,25.030000686645508,181.9499969482422,317.45001220703125,415.7900085449219,131.72000122070312,102.4000015258789,25.3700008392334,183.02999877929688,323.1300048828125,420.8900146484375,132.6999969482422,104.26000213623047,8335900,13186400,79802600,95729200,24385000,4539900
2022-03-15,21.396692276000977,178.88999938964844,319.5771484375,402.0245056152344,112.39202117919922,87.5490493774414,24.59000015258789,178.88999938964844,328.1499938964844,426.1700134277344,131.52999877929688,103.55000305175781,24.899999618530273,180.27000427246094,328.95001220703125,426.8399963378906,133.14999389648438,104.33000183105469,24.34000015258789,178.00999450683594,319.2300109863281,418.4200134277344,131.19000244140625,102.61000061035156,24.530000686645508,179.10000610351562,320.8800048828125,419.7699890136719,132.86000061035156,103.77999877929688,12507400,16962300,76471000,106219100,17518800,5245000
2022-03-16,21.21396255493164,180.00999450683594,331.42926025390625,410.93914794921875,113.49433898925781,88.58897399902344,24.3799991607666,180.00999450683594,340.32000732421875,435.6199951171875,132.82000732421875,104.77999877929688,25.049999237060547,180.1199951171875,340.44000244140625,435.67999267578125,133.1300048828125,105.2699966430664,24.270000457763672,176.8699951171875,328.3999938964844,424.79998779296875,130.32000732421875,102.55999755859375,24.93000030517578,179.1300048828125,332.1700134277344,429.8900146484375,131.8300018310547,104.30999755859375,8001000,17548100,105243000,144954800,25857700,6561300
2022-03-17,22.232025146484375,180.88999938964844,335.4415283203125,416.0803527832031,112.64836120605469,89.95865631103516,25.549999237060547,180.88999938964844,344.44000244140625,441.07000732421875,131.8300018310547,106.4000015258789,25.65999984741211,182.02999877929688,344.5,441.07000732421875,133.33999633789062,106.4000015258789,25.25,180.64999389648438,337.0400085449219,433.19000244140625,131.07000732421875,104.37999725341797,25.270000457763672,181.16000366210938,338.3699951171875,433.5899963378906,132.82000732421875,104.4000015258789,6045000,10954100,67810000,102676900,19330600,3844300
2022-03-18,22.336442947387695,179.3000030517578,342.30743408203125,420.6375732421875,114.02408599853516,89.95865631103516,25.670000076293945,179.3000030517578,351.489990234375,444.5199890136719,133.44000244140625,106.4000015258789,25.700000762939453,180.92999267578125,351.7900085449219,444.8599853515625,133.5399932861328,106.76000213623047,25.40999984741211,179.0399932861328,341.54998779296875,437.2200012207031,132.57000732421875,105.76000213623047,25.540000915527344,179.92999267578125,342.739990234375,438.0,132.57000732421875,106.33999633789062,3562600,13996500,85446300,106345500,55891700,5815300
2022-03-21,23.17177391052246,180.6699981689453,341.3557434082031,420.5146179199219,111.38367462158203,89.40909576416016,26.6299991607666,180.6699981689453,350.0799865722656,444.3900146484375,130.35000610351562,105.75,26.649999618530273,181.2899932861328,352.4800109863281,446.4599914550781,131.6699981689453,106.97000122070312,26.219999313354492,179.32000732421875,345.5799865722656,440.67999267578125,129.75,105.29000091552734,26.25,179.3300018310547,350.20001220703125,444.3399963378906,131.27999877929688,106.4800033569336,4170600,10582200,73799100,88349800,26122000,4571900
2022-03-22,23.119565963745117,179.36000061035156,348.0642395019531,425.43524169921875,109.9566650390625,89.63736724853516,26.56999969482422,179.36000061035156,356.9599914550781,449.5899963378906,128.67999267578125,106.0199966430664,26.709999084472656,179.7100067138672,357.8500061035156,450.5799865722656,129.33999633789062,106.66999816894531,26.31999969482422,178.32000732421875,350.20001220703125,445.8599853515625,128.33999633789062,105.79000091552734,26.610000610351562,179.60000610351562,350.5899963378906,445.8599853515625,128.9600067138672,106.38999938964844,4452500,9621800,63345900,74650400,21830900,4749800
2022-03-23,23.693857192993164,181.80999755859375,343.06207275390625,419.9562683105469,112.36639404296875,88.6317138671875,27.229999542236328,181.80999755859375,351.8299865722656,443.79998779296875,131.5,104.26000213623047,27.389999389648438,181.88999938964844,357.6600036621094,448.489990234375,131.60000610351562,105.5,27.079999923706055,179.75999450683594,351.7699890136719,443.7099914550781,128.86000061035156,104.12000274658203,27.1200008392334,180.2899932861328,354.010009765625,446.9100036621094,129.3699951171875,105.0,3406900,12557300,70615500,79426100,21266100,4595400
2022-03-24,23.458919525146484,183.1300048828125,350.6872253417969,426.286865234375,111.4862289428711,89.19275665283203,26.959999084472656,183.1300048828125,359.6499938964844,450.489990234375,130.47000122070312,104.91999816894531,27.270000457763672,183.50999450683594,359.70001220703125,450.5,131.17999267578125,104.94999694824219,26.8700008392334,181.77000427246094,351.5899963378906,444.760009765625,129.60000610351562,103.88999938964844,27.25,182.35000610351562,353.79998779296875,445.94000244140625,129.64999389648438,104.29000091552734,4595200,10970100,53555300,64736900,17141600,3893400
2022-03-25,23.63294792175293,182.3800048828125,350.39471435546875,428.3686218261719,109.93958282470703,90.306396484375,27.15999984741211,182.3800048828125,359.3500061035156,452.69000244140625,128.66000366210938,106.2300033569336,27.329999923706055,183.1300048828125,360.6700134277344,452.9800109863281,129.52000427246094,106.2300033569336,26.780000686645508,181.35000610351562,354.94000244140625,448.42999267578125,127.6500015258789,105.01000213623047,26.8799991607666,181.80999755859375,359.5899963378906,451.1600036621094,129.5,105.37999725341797,4694700,7911100,57584200,77101300,25684500,4495100
2022-03-28,22.606184005737305,179.05999755859375,355.816162109375,431.4156494140625,110.87957000732422,91.26701354980469,25.979999542236328,179.05999755859375,364.9100036621094,455.9100036621094,129.75999450683594,107.36000061035156,26.649999618530273,181.3300018310547,365.010009765625,455.9100036621094,130.55999755859375,107.36000061035156,25.90999984741211,178.85000610351562,358.07000732421875,450.05999755859375,129.0399932861328,106.11000061035156,26.479999542236328,180.3800048828125,359.3399963378906,452.05999755859375,129.38999938964844,106.33000183105469,5249700,9489700,56833900,68529800,17657800,4130800
2022-03-29,22.693199157714844,179.13999938964844,361.939697265625,436.7525634765625,111.71695709228516,93.94483184814453,26.079999923706055,179.13999938964844,371.19000244140625,461.54998779296875,130.74000549316406,110.51000213623047,26.09000015258789,179.3300018310547,371.8299865722656,462.07000732421875,131.5500030517578,110.69000244140625,25.309999465942383,176.69000244140625,366.05999755859375,457.17999267578125,129.74000549316406,108.30999755859375,25.40999984741211,177.02000427246094,368.8999938964844,460.0199890136719,130.55999755859375,108.41999816894531,5106800,10458900,68073000,86581500,19319700,5350500
2022-03-30,23.102163314819336,180.5800018310547,357.94183349609375,434.05572509765625,112.58853149414062,93.26477813720703,26.549999237060547,180.5800018310547,367.0899963378906,458.70001220703125,131.75999450683594,109.70999908447266,26.700000762939453,180.9199981689453,370.9800109863281,461.20001220703125,132.00999450683594,110.26000213623047,26.420000076293945,179.67999267578125,365.57000732421875,456.4700012207031,129.99000549316406,109.22000122070312,26.530000686645508,179.75999450683594,369.2799987792969,460.3399963378906,130.07000732421875,110.05999755859375,3669100,8361300,68757700,79666900,16310200,5216200
2022-03-31,22.67579460144043,180.64999389648438,353.5052490234375,427.3750915527344,112.86200714111328,92.12562561035156,26.059999465942383,180.64999389648438,362.5400085449219,451.6400146484375,132.0800018310547,108.37000274658203,26.600000381469727,181.9600067138672,367.6000061035156,458.760009765625,132.6699981689453,110.48999786376953,25.959999084472656,180.55999755859375,361.67999267578125,451.1600036621094,131.66000366210938,108.37000274658203,26.389999389648438,180.91000366210938,367.239990234375,457.8900146484375,131.97999572753906,110.16000366210938,4881900,9844400,67011400,121699900,19901000,7466900
2022-04-01,22.823719024658203,179.5,352.8323669433594,428.5863037109375,113.29161834716797,93.91934204101562,26.229999542236328,179.5,361.8500061035156,452.9200134277344,132.3800048828125,110.4800033569336,26.34000015258789,180.4600067138672,363.6099853515625,453.4599914550781,132.9600067138672,110.5199966430664,26.059999465942383,178.97999572753906,358.5899963378906,449.1400146484375,129.7100067138672,108.5199966430664,26.100000381469727,179.5500030517578,362.80999755859375,453.30999755859375,130.00999450683594,108.87000274658203,5282100,13034400,54527800,89048800,23489700,6568700
2022-04-04,23.258787155151367,180.3699951171875,360.09674072265625,432.2578125,112.50428771972656,93.46028137207031,26.729999542236328,180.3699951171875,369.29998779296875,456.79998779296875,131.4600067138672,109.94000244140625,26.84000015258789,180.80999755859375,369.30999755859375,456.9100036621094,131.97999572753906,110.76000213623047,26.5,179.5800018310547,362.44000244140625,452.260009765625,130.7100067138672,108.97000122070312,26.760000228881836,180.24000549316406,362.7099914550781,453.1300048828125,131.92999267578125,110.5199966430664,4628700,7063100,45950200,59601000,13609900,6311800
2022-04-05,23.06735610961914,179.24000549316406,352.10113525390625,426.7978515625,109.96250915527344,93.00122833251953,26.510000228881836,179.24000549316406,361.1000061035156,451.0299987792969,128.49000549316406,109.4000015258789,27.09000015258789,181.49000549316406,368.5400085449219,457.8299865722656,130.77999877929688,110.98999786376953,26.450000762939453,178.92999267578125,359.92999267578125,449.82000732421875,128.2899932861328,109.06999969482422,26.969999313354492,180.91000366210938,367.80999755859375,455.2200012207031,130.75999450683594,109.62999725341797,6250400,10828500,62738700,74214500,25196900,4993700
2022-04-06,22.88463020324707,179.66000366210938,344.4565124511719,422.53009033203125,109.07247924804688,94.10636138916016,26.299999237060547,179.66000366210938,353.260009765625,446.5199890136719,127.44999694824219,110.69999694824219,26.979999542236328,180.30999755859375,356.7799987792969,448.92999267578125,128.3000030517578,110.80999755859375,26.1200008392334,178.6999969482422,350.55999755859375,443.4700012207031,126.4000015258789,108.44000244140625,26.860000610351562,179.77999877929688,355.6499938964844,446.8900146484375,126.43000030517578,108.95999908447266,3825000,8942100,90077100,106898000,22952000,5050800
2022-04-07,22.962940216064453,180.33999633789062,345.2754821777344,424.6592102050781,108.25089263916016,93.17125701904297,26.389999389648438,180.33999633789062,354.1000061035156,448.7699890136719,126.48999786376953,109.5999984741211,26.420000076293945,180.8800048828125,356.3500061035156,450.69000244140625,126.66999816894531,110.1500015258789,25.940000534057617,179.8000030517578,348.69000244140625,443.5299987792969,125.41000366210938,108.87999725341797,26.329999923706055,179.8699951171875,352.239990234375,445.5899963378906,126.11000061035156,110.05999755859375,3891900,10140600,63777400,78097200,23458800,5338200
2022-04-08,23.250085830688477,181.47000122070312,340.44891357421875,423.5237731933594,107.07845306396484,93.32426452636719,26.719999313354492,181.47000122070312,349.1499938964844,447.57000732421875,125.12000274658203,109.77999877929688,26.760000228881836,181.82000732421875,353.0899963378906,450.6300048828125,125.83000183105469,110.26000213623047,26.329999923706055,180.52000427246094,348.5,445.94000244140625,124.26000213623047,108.9800033569336,26.3799991607666,180.52000427246094,352.32000732421875,447.9700012207031,125.44999694824219,109.76000213623047,6044100,10655700,61956100,79272700,26859200,5941000
2022-04-11,23.058656692504883,182.3699951171875,332.3947448730469,416.28472900390625,105.38394927978516,92.3211441040039,26.5,182.3699951171875,340.8900146484375,439.9200134277344,123.13999938964844,108.5999984741211,26.59000015258789,183.3300018310547,345.75,445.0,124.19000244140625,110.08999633789062,26.280000686645508,181.11000061035156,340.5400085449219,439.3900146484375,122.55999755859375,108.37000274658203,26.440000534057617,183.1699981689453,344.80999755859375,444.1099853515625,123.91999816894531,109.48999786376953,3558800,10071300,66107400,89770500,30020700,4315700
2022-04-12,23.746065139770508,183.77000427246094,330.99066162109375,414.7422790527344,105.23847961425781,92.18512725830078,27.290000915527344,183.77000427246094,339.45001220703125,438.2900085449219,122.97000122070312,108.44000244140625,27.329999923706055,184.63999938964844,347.69000244140625,445.75,124.16000366210938,109.43000030517578,27.0,182.9600067138672,338.0400085449219,436.6499938964844,122.66999816894531,108.0199966430664,27.049999237060547,184.0399932861328,345.760009765625,443.0799865722656,124.05000305175781,108.6500015258789,4192300,12024600,72790200,84363600,23124200,5094800
2022-04-13,24.26814842224121,184.64999389648438,337.71875,419.49261474609375,105.45242309570312,92.83970642089844,27.889999389648438,184.64999389648438,346.3500061035156,443.30999755859375,123.22000122070312,109.20999908447266,27.899999618530273,184.94000244140625,347.42999267578125,444.1099853515625,124.30000305175781,109.37000274658203,27.260000228881836,184.1300048828125,339.05999755859375,437.8399963378906,122.88999938964844,108.16000366210938,27.530000686645508,184.5,339.79998779296875,438.0299987792969,123.05000305175781,108.51000213623047,6133800,8651600,61367800,74070400,17189500,4673100
2022-04-14,24.450876235961914,184.0399932861328,329.9960632324219,414.2691955566406,103.33857727050781,92.44017028808594,28.100000381469727,184.0399932861328,338.42999267578125,437.7900085449219,120.75,108.73999786376953,28.229999542236328,184.41000366210938,346.9700012207031,444.7300109863281,122.93000030517578,110.12000274658203,27.639999389648438,182.8800048828125,338.2099914550781,437.67999267578125,120.37999725341797,108.6500015258789,27.75,184.27999877929688,346.44000244140625,443.54998779296875,122.86000061035156,109.63999938964844,5547100,11567200,73519400,97869500,34274500,4464700
2022-04-18,24.72932243347168,184.61000061035156,330.24957275390625,414.4394836425781,102.8250961303711,92.06611633300781,28.420000076293945,184.61000061035156,338.69000244140625,437.9700012207031,120.1500015258789,108.30000305175781,28.75,186.10000610351562,341.0400085449219,439.75,121.08000183105469,109.12999725341797,28.290000915527344,184.38999938964844,335.7900085449219,435.6099853515625,119.69000244140625,107.7699966430664,28.399999618530273,185.9499969482422,337.3500061035156,436.80999755859375,120.87000274658203,108.5199966430664,7531200,8886700,58560600,66002500,18784300,4256900
2022-04-19,24.0941219329834,181.82000732421875,337.63092041015625,421.129638671875,102.05488586425781,94.0723648071289,27.690000534057617,181.82000732421875,346.260009765625,445.0400085449219,119.25,110.66000366210938,27.8700008392334,183.64999389648438,346.8500061035156,445.79998779296875,119.72000122070312,110.95999908447266,27.530000686645508,181.3300018310547,336.9800109863281,437.67999267578125,118.66999816894531,108.75,27.8700008392334,183.19000244140625,338.0299987792969,437.8599853515625,119.1500015258789,108.86000061035156,5921200,12585600,56515700,77821000,26012300,7536100
2022-04-20,24.120223999023438,182.7100067138672,332.7067565917969,420.8173522949219,104.10880279541016,95.63653564453125,27.719999313354492,182.7100067138672,341.2099914550781,444.7099914550781,121.6500015258789,112.5,27.809999465942383,182.72000122070312,347.55999755859375,447.57000732421875,121.97000122070312,112.87000274658203,27.360000610351562,181.35000610351562,339.9599914550781,443.4800109863281,119.91999816894531,110.9800033569336,27.780000686645508,181.58999633789062,347.0899963378906,446.9200134277344,120.22000122070312,111.05999755859375,4145300,7038600,65500000,65224400,31423200,5395900
2022-04-21,24.085418701171875,182.05999755859375,325.8227233886719,414.5246887207031,103.33857727050781,94.97346496582031,27.68000030517578,182.05999755859375,334.1499938964844,438.05999755859375,120.75,111.72000122070312,27.899999618530273,182.32000732421875,347.8699951171875,450.010009765625,120.91000366210938,113.41000366210938,27.469999313354492,180.77999877929688,333.20001220703125,437.1000061035156,119.16999816894531,111.62000274658203,27.75,181.77000427246094,345.19000244140625,448.5400085449219,120.83000183105469,113.06999969482422,4061200,9639800,75801000,85417300,23323200,4820700
2022-04-22,23.62424659729004,180.2899932861328,317.29083251953125,403.1504821777344,102.68816375732422,93.30726623535156,27.149999618530273,180.2899932861328,325.3999938964844,426.0400085449219,119.98999786376953,109.76000213623047,27.530000686645508,181.61000061035156,335.55999755859375,438.0799865722656,121.44000244140625,111.55000305175781,27.139999389648438,179.74000549316406,324.9599914550781,425.44000244140625,119.80999755859375,109.69000244140625,27.43000030517578,180.72000122070312,334.30999755859375,436.9100036621094,120.06999969482422,111.44000244140625,4307600,9147000,82562100,132471800,19773400,4917800
2022-04-25,23.450218200683594,177.0500030517578,321.36651611328125,405.48779296875,103.71514129638672,93.0692367553711,26.950000762939453,177.0500030517578,329.5799865722656,428.510009765625,121.19000244140625,109.4800033569336,26.989999771118164,177.50999450683594,329.8999938964844,428.69000244140625,122.19000244140625,109.93000030517578,26.260000228881836,176.47999572753906,322.42999267578125,418.8399963378906,121.12999725341797,107.66000366210938,26.3700008392334,177.1699981689453,323.7300109863281,423.6700134277344,121.37999725341797,109.41999816894531,6128600,13073700,101755900,119647700,25418900,6032300
2022-04-26,23.772171020507812,177.32000732421875,309.23663330078125,393.7445068359375,104.75920104980469,91.5390396118164,27.31999969482422,177.32000732421875,317.1400146484375,416.1000061035156,122.41000366210938,107.68000030517578,27.440000534057617,178.3000030517578,327.6600036621094,426.0400085449219,123.02999877929688,109.83000183105469,26.81999969482422,176.9199981689453,316.8599853515625,416.07000732421875,121.76000213623047,107.61000061035156,27.110000610351562,177.9499969482422,327.4700012207031,425.8299865722656,122.44000244140625,109.16000366210938,5365400,9042400,105819600,103996300,26931300,6217500
2022-04-27,23.937496185302734,175.97999572753906,308.86614990234375,394.85162353515625,103.41559600830078,90.93548583984375,27.510000228881836,175.97999572753906,316.760009765625,417.2699890136719,120.83999633789062,106.97000122070312,27.600000381469727,176.63999938964844,322.8800048828125,422.9200134277344,122.31999969482422,108.61000061035156,27.1200008392334,175.5,315.0,415.010009765625,120.7699966430664,106.87999725341797,27.170000076293945,176.4600067138672,317.239990234375,417.239990234375,122.19000244140625,107.73999786376953,3375100,8854700,111204200,122030000,14560500,6007100
2022-04-28,24.137624740600586,176.92999267578125,319.83575439453125,404.82537841796875,103.56963348388672,92.61017608642578,27.739999771118164,176.92999267578125,328.010009765625,427.80999755859375,121.0199966430664,108.94000244140625,27.780000686645508,176.97000122070312,329.8900146484375,429.6400146484375,121.06999969482422,109.29000091552734,27.329999923706055,175.69000244140625,317.5199890136719,417.6000061035156,120.01000213623047,106.36000061035156,27.450000762939453,175.9199981689453,321.8500061035156,422.2900085449219,120.38999938964844,107.5,4675300,6381100,99450000,105449100,16892500,7235300
2022-04-29,23.954896926879883,176.91000366210938,305.44354248046875,389.86480712890625,102.22603607177734,88.35967254638672,27.530000686645508,176.91000366210938,313.25,412.0,119.44999694824219,103.94000244140625,28.059999465942383,178.6199951171875,327.2300109863281,425.8699951171875,120.97000122070312,108.41999816894531,27.479999542236328,176.7100067138672,312.6000061035156,411.2099914550781,119.11000061035156,103.68000030517578,27.90999984741211,178.07000732421875,323.70001220703125,423.5899963378906,119.30999755859375,108.2699966430664,4323400,7719700,91977900,145491100,26153400,9573900
2022-05-02,24.320358276367188,173.6300048828125,310.54327392578125,392.21148681640625,100.45408630371094,86.22591400146484,27.950000762939453,173.6300048828125,318.4800109863281,414.4800109863281,117.18000030517578,101.43000030517578,27.959999084472656,174.64999389648438,318.7200012207031,415.9200134277344,118.2699966430664,104.54000091552734,27.09000015258789,172.97999572753906,309.6499938964844,405.0199890136719,116.93000030517578,99.36000061035156,27.260000228881836,173.61000061035156,312.8299865722656,412.07000732421875,117.86000061035156,103.87000274658203,5788200,14318600,115511800,158312500,29233900,11885700
2022-05-03,23.981000900268555,174.08999633789062,310.8747863769531,394.00946044921875,101.13130950927734,87.29705047607422,27.559999465942383,174.08999633789062,318.82000732421875,416.3800048828125,117.97000122070312,102.69000244140625,27.940000534057617,175.2100067138672,321.1700134277344,418.92999267578125,119.30999755859375,103.30999755859375,27.440000534057617,173.85000610351562,315.9800109863281,413.3599853515625,117.88999938964844,101.08999633789062,27.729999542236328,173.88999938964844,318.5,415.010009765625,119.04000091552734,101.7699966430664,2453000,7214300,78185500,100028200,21256700,7245400
2022-05-04,24.72932243347168,175.8000030517578,321.3861389160156,406.0082092285156,101.68849182128906,88.3001480102539,28.420000076293945,175.8000030517578,329.6000061035156,429.05999755859375,118.62000274658203,103.87000274658203,28.469999313354492,176.35000610351562,330.2900085449219,429.6600036621094,118.97000122070312,104.08000183105469,27.920000076293945,173.6699981689453,313.8900146484375,413.7099914550781,117.3499984741211,100.94000244140625,28.139999389648438,174.32000732421875,319.30999755859375,417.0799865722656,117.97000122070312,102.76000213623047,5276000,10491700,116083400,144247900,25575700,8686700
2022-05-05,24.598800659179688,175.1300048828125,305.19976806640625,391.5775146484375,98.90243530273438,85.94537353515625,28.270000457763672,175.1300048828125,313.0,413.80999755859375,115.37000274658203,101.0999984741211,28.68000030517578,177.61000061035156,325.25,425.0,116.47000122070312,103.9800033569336,28.049999237060547,174.66000366210938,309.6199951171875,409.44000244140625,114.0199966430664,100.31999969482422,28.649999618530273,177.55999755859375,325.1700134277344,424.54998779296875,116.3499984741211,103.44000244140625,4150300,12794200,154607400,172929100,48384500,8884000
2022-05-06,24.624902725219727,175.4199981689453,301.5432434082031,389.240234375,97.44508361816406,84.92525482177734,28.299999237060547,175.4199981689453,309.25,411.3399963378906,113.66999816894531,99.9000015258789,28.43000030517578,176.55999755859375,315.0899963378906,414.79998779296875,115.04000091552734,100.69999694824219,27.989999771118164,174.86000061035156,305.1099853515625,405.7300109863281,113.30999755859375,98.87000274658203,28.299999237060547,175.38999938964844,310.95001220703125,411.1000061035156,114.13999938964844,100.37999725341797,6719000,7643300,139572800,151770800,32790500,9398500
2022-05-09,23.511127471923828,172.8800048828125,289.7447509765625,376.77777099609375,98.30233001708984,81.1847915649414,27.020000457763672,172.8800048828125,297.1499938964844,398.1700134277344,114.66999816894531,95.5,27.799999237060547,174.27000427246094,309.3500061035156,406.4100036621094,114.70999908447266,99.0,26.959999084472656,172.7899932861328,295.7200012207031,396.5,112.62000274658203,95.1500015258789,27.75,174.27000427246094,303.4800109863281,405.1000061035156,112.86000061035156,99.0,9241900,10742400,113387300,155586100,26773000,8491700
2022-05-10,23.371904373168945,171.4199981689453,293.26483154296875,377.6484375,99.19387817382812,79.70562744140625,26.860000610351562,171.4199981689453,300.760009765625,399.0899963378906,115.70999908447266,93.76000213623047,27.34000015258789,173.9600067138672,305.760009765625,406.0799865722656,116.95999908447266,97.26000213623047,26.829999923706055,171.1999969482422,296.57000732421875,394.82000732421875,115.4800033569336,93.01000213623047,27.190000534057617,173.8000030517578,304.510009765625,404.489990234375,115.88999938964844,96.58000183105469,4717900,11010400,124124600,132497200,33640800,12528300
2022-05-11,23.946197509765625,172.82000732421875,284.5671081542969,371.6490478515625,101.1055679321289,79.53559875488281,27.520000457763672,172.82000732421875,291.8399963378906,392.75,117.94000244140625,93.55999755859375,27.709999084472656,173.32000732421875,304.0899963378906,404.0400085449219,117.94000244140625,95.75,27.479999542236328,172.1999969482422,290.95001220703125,391.9599914550781,114.44000244140625,93.36000061035156,27.489999771118164,172.50999450683594,298.44000244140625,398.07000732421875,114.73999786376953,93.95999908447266,4105400,9179600,140326100,142361000,34173600,9095800
2022-05-12,24.059314727783203,170.1699981689453,283.894287109375,371.260986328125,100.91697692871094,80.15617370605469,27.649999618530273,170.1699981689453,291.1499938964844,392.3399963378906,117.72000122070312,94.29000091552734,27.68000030517578,172.39999389648438,295.75,395.79998779296875,118.88999938964844,94.4000015258789,27.219999313354492,169.89999389648438,284.94000244140625,385.1499938964844,117.66000366210938,92.87999725341797,27.350000381469727,172.07000732421875,287.45001220703125,389.3699951171875,118.0199966430664,93.38999938964844,4377500,11626800,120910900,125090800,26405700,8312300
2022-05-13,24.38996696472168,168.7899932861328,294.41546630859375,380.13702392578125,99.42535400390625,82.27293395996094,28.030000686645508,168.7899932861328,301.94000244140625,401.7200012207031,115.9800033569336,96.77999877929688,28.06999969482422,169.6199951171875,303.0,403.17999267578125,117.1500015258789,96.80999755859375,27.700000762939453,168.00999450683594,294.0799865722656,395.6099853515625,115.9000015258789,94.5,27.860000610351562,168.30999755859375,295.7200012207031,396.7099914550781,116.9800033569336,95.11000061035156,3611100,13031100,83684900,104174400,20782700,7536700
2022-05-16,24.790231704711914,170.39999389648438,291.00262451171875,378.5946960449219,99.32249450683594,81.7543716430664,28.489999771118164,170.39999389648438,298.44000244140625,400.0899963378906,115.86000061035156,96.16999816894531,28.530000686645508,170.42999267578125,302.260009765625,403.9700012207031,116.94000244140625,96.98999786376953,28.049999237060547,168.33999633789062,297.1300048828125,397.6000061035156,115.8499984741211,95.97000122070312,28.110000610351562,168.42999267578125,300.1499938964844,399.9800109863281,116.20999908447266,96.55000305175781,7230300,7319300,59190400,78622400,11050600,4614200
2022-05-17,24.520488739013672,169.3300018310547,298.5400085449219,386.3824768066406,98.12232208251953,82.86800384521484,28.18000030517578,169.3300018310547,306.1700134277344,408.32000732421875,114.45999908447266,97.4800033569336,28.6200008392334,170.52999877929688,306.55999755859375,408.57000732421875,115.3499984741211,97.51000213623047,28.170000076293945,169.13999938964844,300.54998779296875,402.5799865722656,114.36000061035156,96.04000091552734,28.489999771118164,170.44000244140625,304.45001220703125,406.5299987792969,114.70999908447266,97.31999969482422,4522600,6441100,62715300,83029700,15040800,4492000
