Date,SPY,QQQ,TLT,GLD,VNQ,DBC
2018-11-28,244.83685302734375,160.79054260253906,92.03829956054688,115.37999725341797,61.06548309326172,12.90137767791748
2018-11-29,244.3017578125,160.26632690429688,92.40019226074219,115.73999786376953,61.08052062988281,12.985920906066895
2018-11-30,245.79087829589844,161.42916870117188,92.7459487915039,115.54000091552734,61.65966033935547,12.926740646362305
2018-12-03,249.04547119140625,164.25038146972656,93.40453338623047,116.41000366210938,61.99059295654297,13.222643852233887
2018-12-04,240.97584533691406,157.95028686523438,94.96825408935547,117.12000274658203,61.0729866027832,13.231098175048828
2018-12-06,240.61019897460938,159.0654296875,95.2665023803711,117.13999938964844,62.584781646728516,13.12119197845459
2018-12-07,235.01942443847656,153.8137664794922,95.44380187988281,118.08999633789062,61.76496505737305,13.273370742797852
2018-12-10,235.4652099609375,155.4244842529297,95.83872985839844,117.68000030517578,61.366336822509766,13.06201171875
2018-12-11,235.5187225341797,155.93923950195312,95.82267761230469,117.54000091552734,61.396427154541016,13.138099670410156
2018-12-12,236.7047119140625,157.31167602539062,95.39545440673828,117.79000091552734,60.4487419128418,13.09582805633545
2018-12-13,236.6243896484375,157.359375,95.16973876953125,117.52999877929688,60.79806900024414,13.26491641998291
2018-12-14,232.25518798828125,153.52783203125,95.50022888183594,117.05999755859375,60.62303924560547,13.06201171875
2018-12-17,227.69873046875,150.04893493652344,96.056396484375,117.87000274658203,58.33966064453125,12.909832954406738
2018-12-18,227.4490509033203,150.99252319335938,96.63166046142578,118.1500015258789,58.94095230102539,12.639291763305664
2018-12-19,224.04283142089844,147.28494262695312,97.90825653076172,117.43000030517578,58.29402542114258,12.690017700195312
2018-12-20,220.39590454101562,145.14991760253906,97.5527572631836,119.23999786376953,57.41871643066406,12.571657180786133
2018-12-21,215.88009643554688,140.65122985839844,97.5365982055664,118.72000122070312,56.61955642700195,12.461750030517578
2018-12-24,210.17593383789062,137.1633758544922,98.02130889892578,120.0199966430664,54.602596282958984,12.323867797851562
2018-12-26,220.7949676513672,145.72769165039062,96.97098541259766,119.66000366210938,56.42926025390625,12.597920417785645
2018-12-27,222.49012756347656,146.29168701171875,96.98717498779297,120.56999969482422,56.42165756225586,12.478021621704102
2018-12-28,222.2030792236328,146.2152099609375,97.80318450927734,121.05999755859375,56.60432434082031,12.375251770019531
2018-12-31,224.1493377685547,147.44825744628906,98.17485046386719,121.25,56.756553649902344,12.40950870513916
2019-01-02,224.38255310058594,148.04086303710938,98.69192504882812,121.33000183105469,55.52354431152344,12.443765640258789
2019-01-03,219.02810668945312,143.2042999267578,99.81502532958984,122.43000030517578,55.91170120239258,12.54653549194336
2019-01-04,226.36460876464844,149.33123779296875,98.65965270996094,121.44000244140625,56.56627655029297,12.717819213867188
2019-01-07,228.1494598388672,151.1090850830078,98.36878204345703,121.86000061035156,57.12189483642578,12.81202507019043
2019-01-08,230.29298400878906,152.4759521484375,98.11021423339844,121.52999877929688,58.30162048339844,12.9404878616333
